date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:00:29	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:25%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.93.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
14:00:30	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:25%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.94.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
14:00:31	93/93	---M--	403	error ('Forbidden')	text/html		http://pubitygroup-com.stackstaging.com/wp-content/uploads/2022/10/pubity-logo.png	C:/My%20Web%20Sites/pubity/pubitygroup-com.stackstaging.com/wp-content/uploads/2022/10/pubity-logo.95.delayed	(from https://pubitygroup.com/about-us/)
14:00:31	25344/25344	---MCZ	200	added ('OK')	text/css	etag:W/%226300-602a73b38dd09%22	https://pubitygroup.com/wp-content/uploads/elementor/css/post-1461.css?ver=1691767136	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/elementor/css/post-1461b02d.css	(from https://pubitygroup.com/about-us/)
14:00:33	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:25%20GMT	https://pubitygroup.com/wp-json/wp/v2/pages/1461	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-json/wp/v2/pages/1461.97.delayed	(from https://pubitygroup.com/about-us/)
14:00:34	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:25%20GMT	https://pubitygroup.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpubitygroup.com%2Fabout-us%2F	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-json/oembed/1.0/embed.98f83f.delayed	(from https://pubitygroup.com/about-us/)
14:00:34	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:25%20GMT	https://pubitygroup.com/?p=1461	C:/My%20Web%20Sites/pubity/pubitygroup.com/index2bd5.html	(from https://pubitygroup.com/about-us/)
14:00:35	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:25%20GMT	https://pubitygroup.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpubitygroup.com%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-json/oembed/1.0/embed.9947e9.delayed	(from https://pubitygroup.com/about-us/)
14:00:36	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:35%20GMT	https://pubitygroup.com/wp-content/uploads/2023/08/London-819x1024.jpg	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2023/08/London-819x1024.9a.delayed	(from https://pubitygroup.com/contact-us/)
14:00:37	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:35%20GMT	https://pubitygroup.com/wp-content/uploads/elementor/css/post-2458.css?ver=1691767626	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/elementor/css/post-2458.9b6255.delayed	(from https://pubitygroup.com/contact-us/)
14:00:38	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:35%20GMT	https://pubitygroup.com/wp-json/wp/v2/pages/2458	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-json/wp/v2/pages/2458.9c.delayed	(from https://pubitygroup.com/contact-us/)
14:00:40	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:35%20GMT	https://pubitygroup.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpubitygroup.com%2Fcontact-us%2F	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-json/oembed/1.0/embed.9dd0ae.delayed	(from https://pubitygroup.com/contact-us/)
14:00:40	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:35%20GMT	https://pubitygroup.com/?p=2458	C:/My%20Web%20Sites/pubity/pubitygroup.com/indexa683.html	(from https://pubitygroup.com/contact-us/)
14:00:41	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:35%20GMT	https://pubitygroup.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpubitygroup.com%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-json/oembed/1.0/embed.9e8c04.delayed	(from https://pubitygroup.com/contact-us/)
14:00:41	852/852	---MC-	200	added ('OK')	text/javascript	date:Sat,%2007%20Oct%202023%2008:30:40%20GMT	https://www.google.com/recaptcha/api.js?render=explicit&ver=3.12.3	C:/My%20Web%20Sites/pubity/www.google.com/recaptcha/api6459.js	(from https://pubitygroup.com/contact-us/)
14:00:42	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:35%20GMT	https://pubitygroup.com/wp-content/uploads/2022/11/dadsaysjokes_thumb_img.png	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/dadsaysjokes_thumb_img.a0.delayed	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-5418.css?ver=1691766925)
14:00:43	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:35%20GMT	https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.woff2?pczp4f	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.a13765.delayed	(from https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=6.15.5)
14:00:44	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:35%20GMT	https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.ttf?pczp4f	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.a23765.delayed	(from https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=6.15.5)
14:00:45	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:35%20GMT	https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.woff?pczp4f	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.a33765.delayed	(from https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=6.15.5)
14:00:46	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:45%20GMT	https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.svg?pczp4f	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.a43765.delayed	(from https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=6.15.5)
14:00:48	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:45%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.a5.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
14:00:49	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:45%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.a6d41d.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
14:00:50	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:45%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.a7.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
14:00:51	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:45%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.a8.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
14:00:52	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:45%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.a9.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
14:00:53	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:45%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.aa.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
14:00:54	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:45%20GMT	https://pubitygroup.com/wp-content/uploads/2022/11/bottlejob-bg1.jpg	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/bottlejob-bg1.ab.delayed	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-5615.css?ver=1691766926)
14:00:55	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:45%20GMT	https://pubitygroup.com/wp-content/uploads/2022/11/image-1.jpg	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/image-1.ac.delayed	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-5541.css?ver=1691766927)
14:00:56	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:55%20GMT	https://pubitygroup.com/wp-content/uploads/2022/11/image-281.png	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/image-281.ad.delayed	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-5541.css?ver=1691766927)
14:00:57	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:56%20GMT	https://pubitygroup.com/wp-content/uploads/2022/11/thumbnail.jpg	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/thumbnail.ae.delayed	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-6972.css?ver=1691766927)
14:00:58	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:55%20GMT	https://pubitygroup.com/wp-content/uploads/2022/11/6294c84b80105a898bfc963c_ambassadors-1.jpg	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/6294c84b80105a898bfc963c_ambassadors-1.af.delayed	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-7022.css?ver=1691766928)
14:00:59	684620/684620	---M--	200	added ('OK')	image/jpeg	etag:%22a724c-6016556cd3ac5%22	https://pubitygroup.com/wp-content/uploads/2023/07/WEBSITE-v3-1080x1920-1.jpg	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2023/07/WEBSITE-v3-1080x1920-1.jpg	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-1461.css?ver=1691767136)
